NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.684210526315789,57,35
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.682539682539682,63,15
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.682539682539682,63,25
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.682242990654205,107,15
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.681034482758621,116,32
Ciência Da Computação (Bacharelado) (513),UFPI,PI,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.68,50,16
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.678571428571429,112,13
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.678571428571428,56,22
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.678571428571428,56,25
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.677966101694915,59,17
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.67741935483871,62,14
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.67741935483871,62,29
Ciência Da Computação (Bacharelado) (3676),FURB,SC,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.67741935483871,62,18
Ciência Da Computação (Bacharelado) (5485),USJT,SP,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.676923076923077,65,17
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.672413793103448,58,11
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.6724137931034475,58,11
Ciência Da Computação (Bacharelado) (5485),USJT,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.671875,64,15
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.669902912621359,103,31
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.666666666666666,63,26
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.661016949152542,59,18
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.661016949152542,59,33
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.660377358490566,53,12
Ciência Da Computação (Bacharelado) (513),UFPI,PI,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.66,50,24
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.6571428571428575,70,19
Ciência Da Computação (Bacharelado) (5485),USJT,SP,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.656716417910448,67,19
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.655737704918033,61,25
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.655172413793103,58,13
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.654761904761905,84,33
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.654545454545454,55,34
Ciência Da Computação (Bacharelado) (127),UNB,DF,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.653846153846153,52,36
Ciência Da Computação (Bacharelado) (107920),-,MA,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.653333333333333,75,25
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.65079365079365,63,16
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.65079365079365,63,34
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.649122807017544,57,12
Ciência Da Computação (Bacharelado) (513),UFPI,PI,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.647058823529412,51,18
Ciência Da Computação (Bacharelado) (513),UFPI,PI,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.647058823529412,51,32
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.6465517241379315,116,26
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.645161290322581,93,24
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.645161290322581,62,19
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,4.645161290322581,62,39
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.64516129032258,62,23
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.642857142857143,84,27
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.642857142857142,56,32
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.639344262295082,61,25
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.637362637362638,91,22
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.633333333333333,60,26
Ciência Da Computação (Bacharelado) (107920),-,MA,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.631578947368421,76,25
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.629032258064516,62,22
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.627659574468085,94,20
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.627450980392157,51,16
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.625,72,27
Ciência Da Computação (Bacharelado) (1452),UFU,MG,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.623529411764706,85,23
Ciência Da Computação (Bacharelado) (1452),UFU,MG,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.6235294117647054,85,30
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.6235294117647054,85,34
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.6229508196721305,61,18
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.622641509433962,53,13
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.622222222222222,90,19
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.620689655172414,58,16
Ciência Da Computação (Bacharelado) (513),UFPI,PI,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.62,50,27
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.619718309859155,71,26
Ciência Da Computação (Bacharelado) (14098),UFG,GO,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.619047619047619,63,27
Ciência Da Computação (Bacharelado) (107920),-,MA,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.618421052631579,76,37
Ciência Da Computação (Bacharelado) (2209),UECE,CE,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.615384615384615,65,28
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.612903225806451,62,28
Ciência Da Computação (Bacharelado) (5485),USJT,SP,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.611940298507463,67,17
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.611111111111111,54,28
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.609375,64,26
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.608695652173913,92,16
Ciência Da Computação (Bacharelado) (127),UNB,DF,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.607843137254902,51,35
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.607843137254902,51,18
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.603448275862069,58,17
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.6000000000000005,65,29
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.6,70,20
Ciência Da Computação (Bacharelado) (1452),UFU,MG,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.6,80,29
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.6,60,33
Ciência Da Computação (Bacharelado) (5485),USJT,SP,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.597014925373134,67,21
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.5964912280701755,57,18
Ciência Da Computação (Bacharelado) (127),UNB,DF,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.596153846153846,52,35
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.592592592592593,54,17
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.591549295774648,71,19
Ciência Da Computação (Bacharelado) (127),UNB,DF,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.588235294117648,51,32
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.588235294117648,68,26
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.587301587301587,63,30
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.586206896551724,58,27
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.584615384615385,65,32
Ciência Da Computação (Bacharelado) (1452),UFU,MG,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.583333333333333,84,20
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.581818181818181,55,21
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.580357142857142,112,17
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.578125,64,19
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.576271186440678,59,14
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.576271186440678,59,15
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,4.576271186440678,59,40
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.576271186440678,59,24
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.575757575757576,66,19
Ciência Da Computação (Bacharelado) (2209),UECE,CE,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.573770491803279,61,21
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.571428571428571,70,28
Ciência Da Computação (Bacharelado) (2209),UECE,CE,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.571428571428571,63,19
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.569444444444445,72,25
Ciência Da Computação (Bacharelado) (14098),UFG,GO,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.56923076923077,65,29
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.568965517241379,58,30
Ciência Da Computação (Bacharelado) (2209),UECE,CE,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.568627450980392,51,22
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.567164179104477,67,14
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.563380281690141,71,29
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.56140350877193,57,13
Ciência Da Computação (Bacharelado) (127),UNB,DF,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.56,50,35
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.559322033898305,59,18
Ciência Da Computação (Bacharelado) (1452),UFU,MG,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.554054054054054,74,14
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.553571428571429,56,38
Ciência Da Computação (Bacharelado) (107920),-,MA,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.552631578947368,76,36
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.552631578947368,114,23
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.552238805970149,67,16
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.552238805970149,67,22
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.550724637681159,69,37
Ciência Da Computação (Bacharelado) (14098),UFG,GO,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.549019607843138,51,19
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.548387096774194,62,34
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.548387096774193,62,29
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.548387096774193,62,22
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.5476190476190474,84,23
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.546875,64,17
Ciência Da Computação (Bacharelado) (2209),UECE,CE,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.546875,64,24
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.545454545454546,88,17
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.545454545454546,55,38
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.545454545454546,66,33
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.545454545454545,99,16
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.544642857142857,112,20
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.544117647058824,68,15
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.542857142857143,70,27
Ciência Da Computação (Bacharelado) (14098),UFG,GO,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.538461538461538,65,23
Ciência Da Computação (Bacharelado) (14098),UFG,GO,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.538461538461538,65,26
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.537313432835821,67,30
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.535211267605634,71,31
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.5344827586206895,58,20
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.533333333333333,60,20
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.532258064516129,62,29
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.532258064516129,62,16
Ciência Da Computação (Bacharelado) (2209),UECE,CE,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.53125,64,31
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.53030303030303,66,31
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.5285714285714285,70,32
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.528301886792453,53,18
Ciência Da Computação (Bacharelado) (1452),UFU,MG,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.527777777777778,72,15
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.527472527472527,91,22
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.526881720430107,93,16
Ciência Da Computação (Bacharelado) (107920),-,MA,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.526315789473684,76,36
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.52542372881356,59,17
Ciência Da Computação (Bacharelado) (5485),USJT,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.522388059701492,67,34
Ciência Da Computação (Bacharelado) (3211),UNESP,SP,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.521739130434782,69,37
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.5212765957446805,94,19
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.517857142857143,56,18
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.517241379310345,58,33
