NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,TP_PRES,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,2564,1,10028,1602,99804,1,2505105,25,2,22,F,2013,2014,3,0,1,555,555,555,555,52.2,39.8,25,62,69,65,70,55,75,50,56.3,54.5,66.7,0,100,100,C,E,C,A,A,C,E,C,C,A,A,A,B,C,B,D,A,A,A,A,E,A,A,E,25,A,A,B,A,A,B,B,E,E,A,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,5,5,5,6,6,6,6,5,6,6,5,6,6,5,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,22,F,2012,2013,4,0,1,555,555,555,555,69,43.3,37.5,52,69,85,65,35,75,25,77.5,81.8,53.3,0,80,80,C,C,B,B,B,B,E,D,C,A,D,A,A,B,C,B,A,B,A,A,A,A,A,E,25,A,A,B,C,B,B,C,E,A,A,6,6,5,5,6,6,6,6,6,6,5,5,5,5,6,6,4,4,6,7,5,5,6,6,5,7,7,5,5,5,6,5,5,5,5,5,6,6,7,6,5,5,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,24,F,2011,2014,3,0,1,555,555,555,555,34.1,43.2,50,33,61,65,60,5,25,0,31,31.8,26.7,0,40,40,C,C,C,A,A,B,A,C,B,A,A,A,B,B,B,D,A,A,A,A,F,F,A,D,24,A,A,F,C,A,B,C,A,E,A,5,6,6,6,6,6,6,5,6,5,5,5,5,5,4,5,6,5,6,6,5,6,4,6,6,7,7,7,6,6,4,6,6,6,6,4,4,6,2,3,7,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,25,M,2010,2014,3,0,1,555,333,555,555,48.4,50.4,50,51,54,50,55,48,60,45,47.7,45.5,60,0,100,80,D,D,C,A,B,B,E,E,D,A,D,A,D,E,B,C,A,B,B,A,A,D,A,A,24,A,A,B,C,A,B,B,E,E,C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,23,F,2012,2013,4,0,1,555,555,555,555,39.7,56.8,50,67,59,55,60,75,75,75,34,31.8,46.7,0,60,80,D,D,C,B,B,C,A,C,E,A,D,A,B,D,B,D,A,C,B,H,A,B,A,A,25,A,A,B,C,B,D,D,E,H,A,6,4,6,6,6,6,6,6,5,6,5,5,6,6,4,6,3,3,3,2,5,3,5,6,5,1,1,1,5,5,6,5,5,4,6,3,5,6,3,5,5,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,26,F,2007,2014,3,0,1,555,555,555,555,35.4,49.6,50,49,45,65,40,53,65,50,30.7,27.3,50,0,60,90,D,C,C,C,B,C,B,B,D,A,D,A,D,E,B,E,B,B,A,A,A,F,A,A,24,A,A,B,C,A,C,D,E,A,I,6,5,2,4,5,5,5,4,5,4,3,5,5,4,5,5,5,5,5,4,4,4,4,4,5,7,7,7,5,4,5,5,4,4,5,4,4,5,4,5,4,5,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,30,F,2007,2013,4,0,1,555,333,555,555,46.1,53,50,57.5,68,60,70,47,55,45,43.8,40.9,60,0,80,100,C,C,C,A,A,C,E,D,C,A,D,A,B,A,B,H,A,B,A,A,E,F,A,A,25,A,A,B,H,B,C,D,D,G,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,25,F,2009,2012,4,0,1,555,333,555,555,38.5,52.1,37.5,74,79,75,80,69,65,70,34,31.8,46.7,0,40,100,D,D,A,C,B,C,B,B,E,B,D,A,B,B,C,C,A,B,A,J,A,F,A,A,25,A,A,B,A,B,B,B,E,H,A,5,6,3,5,5,6,6,6,6,5,4,5,6,5,4,5,5,4,6,6,4,3,6,6,5,7,7,8,6,4,5,6,5,6,6,6,6,6,4,5,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,37,F,2000,2012,4,0,1,555,555,555,555,49.4,48.9,37.5,66,62,70,60,70,50,75,49.5,50,46.7,0,80,60,D,C,B,C,C,C,C,D,D,A,D,A,B,B,B,C,A,A,A,A,E,F,A,D,25,A,A,B,C,B,A,B,E,H,I,5,5,6,6,6,5,6,6,6,6,4,4,5,4,6,6,4,3,5,5,5,4,5,4,4,7,7,4,5,4,5,4,5,3,5,4,5,5,5,5,5,5,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,33,M,2003,2010,4,0,1,555,333,555,555,30.7,32.6,25,44,60,60,60,28,60,20,30,31.8,20,0,20,40,D,D,C,A,A,B,A,B,D,A,D,A,C,D,B,H,B,E,E,A,A,A,A,A,25,A,A,B,C,B,B,B,E,H,A,6,3,3,2,4,6,6,6,6,6,6,5,3,4,6,6,6,4,4,3,4,3,3,6,3,3,3,3,4,5,6,4,5,5,6,4,5,6,2,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,24,M,2009,2010,4,0,1,555,333,333,333,43.4,46.1,37.5,59,72,60,75,46,50,45,42.5,50,0,0,0,0,C,D,C,A,B,C,B,D,C,A,D,A,B,B,B,E,B,E,E,A,A,C,A,D,25,A,A,A,C,B,D,A,E,H,A,5,6,3,6,5,6,6,6,6,4,6,7,5,4,3,3,6,5,6,5,5,5,5,6,6,4,5,1,5,4,5,4,5,6,6,5,5,5,5,4,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,31,F,2009,2011,4,0,1,555,336,555,555,39.7,44.9,37.5,56,44,60,40,68,60,70,37.9,36.4,46.7,0,60,80,C,C,B,B,B,C,B,D,D,A,D,A,A,A,B,C,A,F,B,A,A,A,A,D,25,A,A,A,C,B,C,C,E,C,A,6,6,5,5,5,5,5,5,6,6,5,5,6,5,5,6,4,4,5,4,6,5,5,6,6,5,5,4,5,5,6,6,5,6,6,6,6,6,5,6,5,4,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,29,M,2008,2013,4,0,1,555,555,555,555,39.6,50.5,37.5,70,70,70,70,70,50,75,36,31.8,60,0,100,80,C,D,D,B,B,D,A,B,D,B,D,A,B,C,C,E,B,E,E,A,A,A,A,A,25,A,A,A,B,A,A,B,A,H,C,5,6,5,5,6,6,6,4,6,5,5,5,4,3,5,5,6,6,6,4,4,1,5,6,5,3,8,1,4,4,5,1,6,6,6,3,3,6,8,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,27,F,2007,2011,4,0,1,555,555,555,555,59.4,64.2,50,85.5,78,70,80,93,65,100,57.8,54.5,76.7,30,100,100,B,B,B,A,A,B,C,D,E,B,D,A,C,C,C,C,A,F,D,G,A,F,A,D,24,A,A,B,C,A,B,B,E,E,C,6,5,4,3,4,4,5,6,3,4,4,5,6,6,6,6,7,7,6,7,5,3,6,5,4,7,7,1,5,5,5,6,7,6,6,4,6,5,1,4,4,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,31,M,2006,2011,4,0,1,555,555,555,555,42.3,57,50,67.5,43,55,40,92,60,100,37.4,36.4,43.3,0,60,70,E,E,B,C,C,D,D,D,D,A,A,A,A,B,A,A,B,D,C,A,A,D,A,A,25,A,A,A,A,A,A,A,A,H,A,6,5,4,5,6,6,6,6,5,5,6,5,6,6,6,6,5,5,5,6,6,5,6,5,7,1,1,5,3,5,4,6,6,6,6,5,6,4,5,5,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,28,F,2011,2012,4,0,1,555,555,555,555,43,70,75,62.5,74,70,75,51,75,45,34,31.8,46.7,0,80,60,.,C,D,C,C,C,D,A,C,A,D,A,B,B,B,E,A,A,A,A,E,F,A,C,25,A,A,B,C,B,B,D,E,A,F,6,5,5,5,6,6,6,6,6,6,5,6,5,6,6,6,5,4,4,6,5,5,6,6,6,1,1,5,5,5,6,5,5,4,6,6,6,6,4,6,5,5,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,24,M,2012,2013,3,0,1,555,333,555,555,50.8,50,50,50,47,75,40,53,65,50,51,50,56.7,0,80,90,C,C,B,B,B,C,B,C,C,A,D,A,A,A,B,C,A,B,A,H,E,F,A,D,24,A,A,D,G,A,B,C,E,E,E,6,6,6,5,6,5,6,6,6,6,6,5,5,6,6,6,6,6,6,7,6,5,6,6,6,7,7,6,6,5,6,6,6,4,6,4,5,5,7,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,25,F,2009,2012,4,0,1,555,555,555,555,33.5,49.5,37.5,67.5,63,55,65,72,60,75,28.2,27.3,33.3,0,40,60,C,C,C,A,A,B,B,D,D,A,D,A,B,B,B,G,A,B,A,A,E,D,A,A,24,A,A,B,C,B,E,B,E,A,C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,5,6,6,7,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,22,F,2012,2013,3,0,1,555,555,555,555,33.6,60.8,50,77,81,85,80,73,65,75,24.5,18.2,60,0,100,80,C,C,C,A,A,B,B,C,B,A,D,A,B,B,B,E,A,A,A,A,A,F,A,D,24,A,A,B,G,A,D,C,E,A,E,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,5,6,6,6,7,7,5,6,6,6,6,6,6,6,5,6,6,7,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,26,M,2008,2012,3,0,1,555,555,555,555,60.3,53.5,37.5,77.5,64,60,65,91,55,100,62.6,63.6,56.7,0,100,70,D,D,C,B,B,B,B,D,D,B,B,A,B,C,C,C,A,F,A,A,A,A,A,C,25,A,A,A,K,B,B,B,E,E,C,6,6,6,4,6,5,4,6,4,5,5,6,5,4,6,5,6,6,6,5,6,5,5,6,5,7,7,7,5,6,6,6,6,6,6,5,6,6,5,6,4,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,23,M,2012,2013,3,0,1,555,555,555,555,51,64.9,62.5,68.5,60,80,55,77,85,75,46.3,40.9,76.7,50,100,80,.,.,.,.,.,.,.,.,.,A,A,A,D,D,D,A,A,C,A,A,C,F,A,D,25,A,B,B,C,A,C,C,A,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,25,M,2011,2012,3,0,1,555,555,555,555,36.3,28.3,37.5,14.5,0,70,0,29,65,20,38.9,36.4,53.3,0,100,60,C,D,C,E,C,B,B,D,C,A,D,A,A,A,B,H,A,B,A,H,E,F,E,D,24,A,A,B,C,A,A,B,E,E,A,6,5,6,5,4,6,6,7,6,6,6,5,5,4,6,6,6,6,6,5,6,4,5,6,6,6,7,5,4,5,4,5,6,6,6,5,5,6,5,6,6,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,1602,99804,1,2505105,25,2,23,M,2011,2012,4,0,1,555,555,555,555,43.9,61.8,50,79.5,86,70,90,73,65,75,37.9,36.4,46.7,0,60,80,C,C,C,B,B,C,B,D,C,A,A,A,B,B,B,C,A,F,C,A,A,A,A,A,25,A,A,B,H,B,C,D,E,E,F,5,5,5,5,5,4,6,5,6,6,4,5,5,4,6,5,3,3,5,4,5,5,5,5,5,3,1,3,5,4,5,4,5,6,6,4,4,5,7,5,4,6,Ciências Biológicas (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,28,F,2006,2014,3,0,1,555,555,555,333,23.8,29.4,0,73.5,77,65,80,70,70,70,21.9,21.7,23.3,0,70,0,C,C,C,A,B,B,E,D,B,B,A,A,C,B,C,C,B,B,A,A,A,F,A,E,25,A,A,B,A,B,B,B,A,H,A,4,4,5,5,5,5,4,4,5,4,5,4,4,4,4,5,5,5,6,4,5,4,5,4,7,5,7,7,4,4,4,5,5,4,4,4,4,5,7,4,5,5,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,59,M,1976,2013,3,0,1,555,555,555,555,46,47.3,37.5,62,55,75,50,69,65,70,45.6,47.8,33.3,0,100,0,C,C,B,B,B,C,A,D,D,B,D,A,A,B,C,E,B,E,E,A,A,A,A,D,25,A,A,A,B,A,B,B,D,E,A,5,3,2,1,1,2,4,4,5,3,3,2,2,5,1,1,2,3,1,3,2,3,2,2,1,6,7,2,3,1,4,1,1,4,1,1,2,1,1,2,2,5,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,32,M,2003,2013,4,0,1,555,333,555,555,18.4,13.9,12.5,16,32,60,25,0,65,0,19.9,21.7,10,0,30,0,E,D,C,A,A,B,D,B,D,B,D,A,A,C,C,D,B,F,E,A,A,B,A,D,25,A,A,B,K,B,B,B,A,E,A,4,3,4,4,3,3,4,3,4,4,3,3,4,2,3,4,5,7,5,7,3,3,5,5,5,7,7,7,5,3,3,4,5,5,6,4,7,4,7,5,5,6,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,24,M,2010,2017,4,0,1,555,333,333,333,39.4,58.1,62.5,51.5,35,55,30,68,60,70,33.2,39.1,0,0,0,0,D,C,A,B,D,B,A,D,E,A,D,A,C,D,B,D,B,A,D,A,A,A,A,A,25,A,A,B,C,B,E,C,A,E,A,5,5,6,5,6,6,6,6,6,6,4,5,4,4,4,5,4,4,5,4,4,3,5,6,6,3,3,4,5,4,5,5,5,5,6,6,5,5,4,5,5,6,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,21,M,2013,2014,3,0,1,555,555,555,555,56.9,70.4,75,63.5,76,60,80,51,75,45,52.4,52.2,53.3,0,60,100,B,D,C,B,B,C,C,D,D,A,D,A,B,B,B,E,A,C,C,H,E,B,A,C,25,A,A,B,C,A,C,D,A,A,C,6,5,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,5,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,22,F,2012,2015,3,0,1,555,333,555,555,29.3,22.5,37.5,0,0,0,0,0,0,0,31.6,34.8,13.3,0,40,0,C,C,C,B,B,C,D,C,B,A,D,A,A,B,E,A,A,C,A,A,D,B,A,A,25,A,A,B,C,A,C,E,A,E,A,6,6,6,6,5,4,5,5,5,5,5,5,5,3,4,5,4,4,5,3,4,4,5,6,6,7,7,4,5,4,4,4,5,4,6,5,5,5,7,5,5,6,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,22,F,2012,2013,3,0,1,555,555,555,555,61.3,64.4,50,86,75,75,75,97,85,100,60.3,60.9,56.7,0,70,100,C,C,E,B,B,B,C,D,E,A,D,A,E,E,B,D,B,B,A,A,C,C,A,A,25,A,A,B,K,A,C,E,A,H,A,2,3,5,4,6,6,6,2,6,6,5,4,6,2,3,6,5,3,6,2,6,6,6,6,6,5,5,5,5,5,6,6,4,5,6,5,5,5,5,5,4,6,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,21,F,2013,2014,3,0,1,555,555,555,555,32.9,41,25,65,55,75,50,75,75,75,30.2,26.1,53.3,0,100,60,C,C,C,B,B,C,B,B,D,A,A,A,A,B,E,D,A,A,A,H,D,F,A,C,25,A,A,D,C,A,C,C,E,A,F,5,5,5,5,4,6,5,5,5,5,5,5,5,4,5,5,6,4,6,4,5,5,4,5,5,7,7,6,5,3,5,4,6,6,6,5,5,5,6,5,4,6,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,702,99806,1,2505105,25,2,31,F,2005,2006,4,0,1,555,555,555,555,36.4,38,25,57.5,70,70,70,45,45,45,35.8,30.4,66.7,50,90,60,C,C,C,B,B,C,B,D,C,A,A,A,A,B,C,B,A,A,A,A,A,F,A,A,25,A,A,D,A,B,B,C,C,E,F,6,6,5,6,5,5,6,6,5,6,6,5,5,5,6,6,5,5,6,5,6,5,5,5,6,3,3,5,5,5,6,6,5,5,5,5,5,6,5,6,5,5,Matemática (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
