NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,TP_PRES,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,2564,1,10028,2402,13449,1,2504009,25,2,53,F,1998,2010,1,0,1,555,336,336,555,15.3,15,25,0,0,0,0,0,0,0,15.4,16.7,8.3,0,0,25,C,C,D,A,B,C,E,D,E,A,A,A,B,A,B,C,C,F,E,A,A,A,A,F,25,A,A,F,G,B,C,B,A,C,A,6,6,6,6,6,5,6,6,6,6,6,5,5,6,6,5,5,5,5,7,6,5,6,6,6,7,7,5,5,5,6,6,5,6,5,5,5,5,4,6,5,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,27,M,2010,2011,4,0,1,555,555,555,555,41.4,40,25,62.5,50,50,50,75,75,75,41.9,45.8,20,10,0,50,C,D,A,B,B,C,D,A,C,A,B,A,B,B,B,C,B,D,D,A,A,A,A,D,25,A,A,B,G,A,C,B,A,H,A,5,8,2,3,5,1,4,6,5,5,2,3,3,4,1,3,3,3,3,1,3,1,5,4,6,1,1,7,4,1,4,2,1,2,3,2,2,5,2,4,3,1,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,M,2011,2012,1,0,1,555,555,555,555,31.6,46,25,77.5,79,75,80,76,80,75,26.8,25,36.7,0,50,60,C,C,C,A,A,C,E,D,B,A,A,A,D,D,B,D,A,E,C,A,A,A,A,A,25,A,A,B,C,B,D,B,A,C,F,3,3,4,2,3,3,3,3,3,4,4,3,4,3,5,3,4,3,5,4,4,2,3,7,7,8,8,7,2,4,4,4,4,4,3,3,3,2,2,2,3,1,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,27,M,2010,2012,4,0,1,555,555,555,555,55.4,50.1,62.5,31.5,63,75,60,0,0,0,57.2,66.7,3.3,0,0,10,C,C,C,C,C,C,D,D,C,A,A,A,B,D,B,F,C,C,E,A,A,A,A,A,25,A,A,A,A,A,E,B,A,H,I,2,3,1,1,1,1,2,1,5,1,2,2,2,3,3,3,2,2,3,3,3,3,2,7,7,7,7,3,4,3,5,3,3,4,3,3,3,4,7,1,3,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,34,F,2005,2010,4,0,1,555,336,555,333,30.3,39.2,25,60.5,51,55,50,70,50,75,27.3,29.2,16.7,0,50,0,C,C,B,D,D,C,C,C,D,A,B,A,A,A,B,D,A,C,E,A,F,F,A,B,25,A,A,B,C,B,E,B,A,E,A,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,F,2012,2013,1,0,1,555,555,555,555,49.5,62.4,50,81,95,75,100,67,55,70,45.2,50,18.3,35,0,20,C,C,B,A,A,B,B,D,B,A,A,A,E,C,B,C,C,B,B,A,A,A,A,A,25,E,A,B,C,A,C,C,E,E,F,5,4,6,5,6,3,6,6,6,6,5,4,4,3,3,5,5,4,5,3,3,3,4,3,5,2,2,4,4,4,6,4,4,5,4,3,3,4,3,4,3,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,F,2011,2013,1,0,1,555,555,555,555,45.6,52.1,37.5,74,79,75,80,69,65,70,43.4,41.7,53.3,35,25,100,D,D,C,A,A,C,B,D,D,A,F,A,D,D,B,F,C,C,D,A,A,D,A,A,25,B,A,B,C,B,D,D,E,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,7,6,6,6,6,6,7,1,6,6,6,6,6,7,6,5,6,6,6,5,6,6,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,29,F,2007,2014,1,0,1,555,555,555,555,39.5,65.5,62.5,70,45,65,40,95,75,100,30.8,33.3,16.7,0,25,25,C,C,C,B,C,C,B,B,B,A,D,A,B,D,D,A,A,B,A,A,A,C,A,A,26,E,A,G,B,B,C,B,E,H,A,4,5,3,4,6,4,5,5,5,5,3,6,6,5,5,5,5,5,5,4,3,3,4,4,5,2,2,6,6,6,6,4,6,6,4,5,5,4,3,5,2,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,22,F,2012,2014,1,0,1,555,333,333,333,41.9,29.2,25,35.5,0,0,0,71,75,70,46.1,54.2,0,0,0,0,D,E,A,B,C,C,A,A,D,A,D,A,A,F,D,B,A,B,A,A,B,B,A,E,25,A,A,A,G,A,C,E,E,E,F,4,4,2,4,4,3,6,6,5,5,1,4,3,4,5,6,6,5,4,4,3,4,5,4,5,3,1,4,5,5,5,5,5,6,2,4,4,5,4,6,5,6,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,24,M,2009,2013,4,0,1,555,555,555,555,49.2,71.5,62.5,85,95,75,100,75,75,75,41.7,41.7,41.7,50,0,75,C,C,C,B,A,C,B,D,D,A,D,A,C,B,B,C,B,E,D,A,A,D,A,D,25,A,A,A,C,B,C,C,E,E,F,4,5,3,5,4,6,6,6,6,5,5,4,4,4,5,5,4,5,4,3,4,3,4,7,6,7,7,3,4,4,4,4,2,6,2,2,2,4,5,5,4,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,44,F,1991,2012,4,0,1,555,333,555,555,34.9,60.8,50,77,79,75,80,75,75,75,26.2,25,33.3,0,25,75,C,C,B,B,B,C,B,A,C,B,D,A,B,B,C,E,B,C,D,A,A,A,A,A,25,A,A,A,C,B,C,B,A,E,F,6,4,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6,8,6,6,6,6,6,6,6,6,5,6,4,5,5,6,7,6,6,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,M,2012,2013,4,0,1,555,555,555,555,47.9,58.4,50,71,67,75,65,75,75,75,44.4,45.8,36.7,50,25,35,C,C,C,A,A,C,A,A,D,A,D,A,D,B,B,B,A,C,C,A,A,A,A,A,25,A,A,A,H,B,E,D,E,H,G,1,3,1,1,2,1,3,2,3,3,2,1,1,1,2,1,2,2,2,2,1,1,1,8,1,7,7,7,2,3,1,1,4,2,3,4,3,3,7,1,5,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,M,2012,2013,4,0,1,555,333,333,333,56.4,66.3,62.5,72,95,75,100,49,45,50,53.1,62.5,0,0,0,0,B,C,B,A,B,B,E,E,E,A,A,A,A,D,D,E,A,C,A,A,A,E,A,A,26,A,A,B,C,B,E,E,A,A,A,6,4,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,1,4,4,6,2,6,2,2,1,6,1,6,4,5,6,2,6,2,4,1,6,4,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,F,2011,2013,4,0,1,555,333,333,555,40,61.3,62.5,59.5,47,75,40,72,60,75,32.9,37.5,6.7,0,0,20,E,C,C,D,B,C,D,D,B,A,D,A,D,C,B,F,B,B,A,A,A,A,A,D,25,A,A,B,B,B,B,A,E,G,A,3,1,2,1,1,2,2,3,2,2,2,2,4,3,6,1,2,2,4,2,2,2,1,2,2,1,1,1,1,1,3,4,3,3,1,1,1,3,3,1,1,1,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,28,M,2006,2014,4,0,1,555,555,555,555,45.3,41.1,12.5,84,73,65,75,95,75,100,46.7,50,28.3,10,25,50,C,C,B,C,C,D,D,A,B,A,A,A,A,A,B,F,A,E,A,A,E,F,A,A,25,A,A,B,A,B,C,E,E,E,A,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,1,1,2,1,3,7,4,1,1,1,4,2,4,3,5,1,3,8,8,5,1,3,1,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,22,F,2011,2014,1,0,1,555,333,333,555,54.7,43.1,37.5,51.5,52,60,50,51,75,45,58.5,66.7,11.7,0,0,35,C,D,C,B,B,C,B,D,C,A,F,A,D,D,B,D,A,B,A,A,A,A,A,E,25,A,A,B,C,A,C,D,A,H,F,6,6,6,6,6,6,6,6,6,6,5,5,6,5,6,6,6,6,5,6,5,5,6,7,7,7,7,7,6,6,6,6,5,5,5,6,5,5,6,6,6,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,22,M,2013,2014,1,0,1,555,555,555,555,51.2,62.2,50,80.5,91,55,100,70,50,75,47.5,50,33.3,0,0,100,B,C,C,A,B,C,A,D,C,A,A,A,B,C,B,E,C,B,B,A,A,A,A,A,25,B,A,B,C,B,C,C,A,C,A,5,5,3,3,6,4,6,5,5,5,4,4,5,4,3,3,2,3,4,4,4,2,4,3,4,1,1,3,4,4,6,4,4,4,2,1,1,3,3,5,4,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,26,F,2009,2013,4,0,1,555,555,555,555,42.2,55.8,75,27,36,80,25,18,90,0,37.7,41.7,15,10,25,10,C,C,A,B,B,B,D,D,C,A,D,A,B,B,F,A,A,A,C,A,E,E,A,E,24,A,A,C,G,B,C,C,A,E,I,5,4,5,4,5,6,6,6,6,6,5,5,5,3,5,6,6,6,6,7,4,7,6,7,7,7,2,7,5,5,6,5,6,5,4,7,7,5,5,6,4,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,22,F,2012,2013,1,0,1,555,555,555,555,57.9,66.3,62.5,72,71,55,75,73,65,75,55.1,62.5,13.3,20,0,20,C,C,B,A,A,B,B,D,C,A,A,A,F,E,D,A,C,B,A,B,A,D,A,A,24,B,A,B,G,A,A,E,A,E,E,3,3,2,5,6,6,6,6,6,6,6,4,2,1,5,6,4,4,1,1,2,2,5,7,2,1,1,1,4,2,4,4,1,5,1,1,1,1,1,4,2,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,26,F,2009,2013,4,0,1,555,555,555,555,51.4,49.2,25,85.5,77,85,75,94,70,100,52.1,58.3,16.7,0,0,50,C,D,B,B,B,C,D,C,C,A,C,A,C,B,B,F,B,A,A,A,F,C,A,A,25,A,A,A,C,B,D,C,A,E,H,3,2,4,1,3,3,4,4,5,4,2,3,3,1,3,5,3,3,3,3,1,1,1,5,5,2,2,1,3,3,3,3,3,3,1,1,1,3,3,5,2,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,28,M,2008,2014,1,0,1,555,555,555,555,62.5,72.4,75,68.5,65,65,65,72,60,75,59.2,66.7,16.7,0,0,50,D,C,B,B,C,B,A,D,C,A,A,A,D,C,B,C,B,C,A,A,A,F,A,D,25,A,D,F,H,B,B,C,E,E,A,3,2,3,2,4,2,4,5,2,3,1,1,3,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,3,4,1,1,3,2,1,1,3,1,2,2,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,25,F,2009,2016,1,0,1,555,555,555,555,48.6,55.4,50,63.5,51,55,50,76,80,75,46.3,50,25,0,50,25,B,C,C,A,A,C,E,D,C,A,A,A,E,D,B,D,B,B,A,A,A,B,A,A,25,B,A,B,A,A,C,B,A,E,A,4,4,5,4,5,4,6,6,5,4,4,4,5,4,5,5,6,6,3,3,4,3,4,4,4,2,2,4,5,5,5,4,3,5,4,4,4,3,2,5,3,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,26,M,2010,2014,1,0,1,555,555,555,555,62.8,59.4,50,73.5,95,75,100,52,60,50,63.9,70.8,25,0,0,75,D,C,C,B,B,C,A,B,D,A,A,A,D,D,B,B,A,B,A,A,F,F,A,E,25,A,A,F,D,B,B,B,A,E,A,4,4,3,4,6,5,6,5,5,4,3,4,2,4,5,4,5,5,5,5,3,5,4,8,8,7,7,3,4,4,4,2,4,3,2,2,3,4,4,3,4,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,22,F,2012,2014,1,0,1,555,555,555,555,42.6,61.9,62.5,61,76,60,80,46,30,50,36.1,37.5,28.3,10,25,50,D,C,B,C,C,C,B,B,D,A,D,A,B,B,B,D,A,B,A,A,F,F,A,D,25,A,A,B,C,B,C,B,E,A,A,5,6,6,6,6,5,6,6,5,5,4,5,6,4,6,6,6,6,5,5,5,5,5,5,6,2,2,3,5,5,6,6,6,5,4,5,5,4,4,5,5,4,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,22,M,2013,2014,1,0,1,555,555,555,555,59.2,39.8,25,62,73,65,75,51,55,50,65.7,70.8,36.7,35,25,50,C,D,A,B,B,D,B,C,C,A,A,A,E,F,B,C,C,B,A,A,A,B,A,A,25,B,A,A,A,A,C,C,E,E,A,4,3,3,3,5,4,6,6,4,4,3,3,3,5,6,6,5,5,3,1,3,1,6,8,8,1,1,3,4,4,5,4,4,5,2,2,2,3,3,6,5,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,20,F,2013,2014,1,0,1,555,555,555,555,58.7,76.2,75,78,79,75,80,77,85,75,52.8,54.2,45,35,25,75,C,C,B,B,B,C,D,D,D,A,D,A,C,E,B,F,B,B,A,A,A,E,A,A,27,B,A,B,C,A,C,D,E,E,C,6,4,6,6,5,6,6,6,5,6,4,4,5,3,3,6,6,3,5,7,6,3,5,7,6,1,1,2,5,4,5,4,7,6,2,1,1,1,8,6,5,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,M,2011,2017,1,0,1,555,555,555,555,66.2,67.5,62.5,75,79,75,80,71,75,70,65.7,70.8,36.7,50,0,60,A,C,C,B,A,A,D,C,C,A,A,A,E,F,A,A,F,C,D,A,A,D,A,A,25,B,A,B,C,A,C,A,E,E,I,6,4,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,26,M,2008,2014,1,0,1,555,555,555,555,80.8,86.9,87.5,86,77,65,80,95,75,100,78.8,83.3,53.3,35,25,100,C,C,A,B,B,C,E,D,C,A,A,A,D,F,A,A,D,C,A,A,A,F,A,A,23,B,A,B,C,A,E,E,E,E,F,6,6,6,3,5,5,6,6,6,6,6,4,6,4,4,5,6,6,6,2,4,4,5,8,8,2,2,2,5,5,6,6,3,5,1,1,1,1,1,6,4,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,34,M,2004,2015,4,0,1,555,333,555,555,47,38.7,37.5,40.5,12,60,0,69,65,70,49.8,54.2,25,0,25,50,C,C,B,B,B,D,D,D,C,B,D,A,A,C,C,B,A,F,E,A,A,A,A,D,25,A,A,A,F,A,E,B,D,E,A,6,6,6,6,3,6,6,6,6,6,1,4,5,4,6,6,5,5,6,7,6,5,4,6,6,7,1,7,4,4,6,6,6,6,3,3,6,3,6,6,6,2,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,37,F,2000,2012,4,0,1,555,555,555,555,40.7,60.4,50,76,77,65,80,75,75,75,34.1,37.5,15,10,25,10,C,C,D,B,B,A,B,A,E,A,A,A,B,B,C,D,A,B,A,A,A,A,A,D,25,A,A,B,C,A,C,B,E,E,A,5,5,6,5,6,6,6,6,5,6,5,4,5,7,5,6,5,5,6,6,5,7,6,7,7,7,1,7,6,6,6,8,5,6,4,5,4,5,5,5,5,7,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,23,M,2010,2013,4,0,1,555,555,555,555,54.4,52.3,37.5,74.5,55,75,50,94,70,100,55.1,58.3,36.7,10,25,75,C,C,C,B,B,C,B,D,D,A,A,A,C,D,B,D,A,A,A,A,A,E,A,D,25,A,A,B,H,B,E,E,A,G,A,6,5,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,5,5,6,6,6,5,4,5,6,6,6,5,4,6,4,4,4,5,4,5,4,5,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,2402,13449,1,2504009,25,2,30,F,2006,2014,1,0,1,555,555,555,555,48.9,68.3,62.5,77,84,60,90,70,70,70,42.4,45.8,23.3,10,25,35,C,D,B,A,A,B,A,A,D,A,A,A,B,B,B,C,A,C,C,A,A,A,A,E,25,A,A,B,A,A,C,A,E,E,F,4,2,5,4,4,4,6,6,5,5,1,3,4,3,4,4,4,4,6,1,3,4,5,8,8,8,8,8,3,4,4,4,4,4,2,1,1,6,1,3,4,3,História (Licenciatura),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
